date,home_team,away_team,tournament,neutral,elo_diff_pre,outcome
2015-10-11,Nigeria,Cameroon,Friendly,True,-31.81747210431513,H
2015-10-11,Malawi,Tanzania,FIFA World Cup qualification,False,138.49165523106262,H
2015-10-11,Kenya,Mauritius,FIFA World Cup qualification,False,372.07078308424775,D
2015-10-11,Greece,Hungary,UEFA Euro qualification,False,31.264593349695588,H
2015-10-11,Gibraltar,Scotland,UEFA Euro qualification,True,-271.7820478128476,A
2015-10-11,Faroe Islands,Romania,UEFA Euro qualification,False,-405.9410875360584,A
2015-10-11,Ethiopia,São Tomé and Príncipe,FIFA World Cup qualification,False,232.10572428640762,H
2015-10-11,Egypt,Zambia,Friendly,True,85.82760625687479,H
2015-10-11,Denmark,France,Friendly,False,-106.02076993851233,A
2015-10-11,Armenia,Albania,UEFA Euro qualification,False,21.011742201329298,A
2015-10-11,Germany,Georgia,UEFA Euro qualification,False,668.2930783522388,H
2015-10-11,Finland,Northern Ireland,UEFA Euro qualification,False,138.85121317223525,D
2015-10-12,Morocco,Guinea,Friendly,False,87.00596455068012,D
2015-10-12,Ukraine,Spain,UEFA Euro qualification,False,-61.82986455225546,A
2015-10-12,Sweden,Moldova,UEFA Euro qualification,False,482.5224173754634,H
2015-10-12,San Marino,Slovenia,UEFA Euro qualification,False,-582.5043964784284,A
2015-10-12,Russia,Montenegro,UEFA Euro qualification,False,305.0648301570584,H
2015-10-12,Luxembourg,Slovakia,UEFA Euro qualification,False,-390.52565909869827,A
2015-10-12,Gabon,DR Congo,Friendly,True,10.215496095270055,A
2015-10-12,Estonia,Switzerland,UEFA Euro qualification,False,-194.8032842793973,A
2015-10-12,Belarus,North Macedonia,UEFA Euro qualification,False,270.4124212693182,D
2015-10-12,Austria,Liechtenstein,UEFA Euro qualification,False,707.7391529417066,H
2015-10-12,Lithuania,England,UEFA Euro qualification,False,-420.3214360330037,A
2015-10-13,Lesotho,Comoros,FIFA World Cup qualification,False,281.0787082047077,D
2015-10-13,Madagascar,Central African Republic,FIFA World Cup qualification,False,120.03078878850147,D
2015-10-13,Malta,Croatia,UEFA Euro qualification,False,-463.89969886293125,A
2015-10-13,Mauritania,South Sudan,FIFA World Cup qualification,False,102.26914564456479,H
2015-10-13,Namibia,Gambia,FIFA World Cup qualification,False,130.7268522346044,H
2015-10-13,Netherlands,Czech Republic,UEFA Euro qualification,False,301.36810236385827,A
2015-10-13,Niger,Somalia,FIFA World Cup qualification,False,474.3578203761299,H
2015-10-13,Oman,India,FIFA World Cup qualification,False,470.13639962682464,H
2015-10-13,Wales,Andorra,UEFA Euro qualification,False,783.0923773534172,H
2015-10-13,Qatar,Maldives,FIFA World Cup qualification,False,554.7723720842455,H
2015-10-13,Peru,Chile,FIFA World Cup qualification,False,-109.3486753944378,A
2015-10-13,Sierra Leone,Chad,FIFA World Cup qualification,True,48.60365108785231,H
2015-10-13,Singapore,Cambodia,FIFA World Cup qualification,False,479.6308189779237,H
2015-10-13,Syria,Afghanistan,FIFA World Cup qualification,True,323.27765251353594,H
2015-10-13,Turkey,Iceland,UEFA Euro qualification,False,192.04543952750305,H
2015-10-13,Turkmenistan,Guam,FIFA World Cup qualification,False,318.44322659105956,H
2015-10-13,Uruguay,Colombia,FIFA World Cup qualification,False,-2.444298605577842,H
2015-10-13,Vietnam,Thailand,FIFA World Cup qualification,False,-12.191784350051194,A
2015-10-13,Latvia,Kazakhstan,UEFA Euro qualification,False,222.96625538085345,A
2015-10-13,Paraguay,Argentina,FIFA World Cup qualification,False,-184.89299332442852,D
2015-10-13,Kyrgyzstan,Bangladesh,FIFA World Cup qualification,False,256.5393228007654,H
2015-10-13,Cyprus,Bosnia and Herzegovina,UEFA Euro qualification,False,-227.4207207275481,A
2015-10-13,South Korea,Jamaica,Friendly,False,280.2330611058778,H
2015-10-13,Kuwait,Lebanon,FIFA World Cup qualification,False,194.94738027359585,D
2015-10-13,Algeria,Senegal,Friendly,False,91.26546679432136,H
2015-10-13,Bahrain,Philippines,FIFA World Cup qualification,False,193.63117795138828,H
2015-10-13,Belgium,Israel,UEFA Euro qualification,False,432.48108194899237,H
2015-10-13,Bhutan,Hong Kong,FIFA World Cup qualification,False,-342.6695817767295,A
2015-10-13,Botswana,Eritrea,FIFA World Cup qualification,False,326.1822696015149,H
2015-10-13,Brazil,Venezuela,FIFA World Cup qualification,False,448.6166322127028,H
2015-10-13,Bulgaria,Azerbaijan,UEFA Euro qualification,False,235.84348310453151,H
2015-10-13,Burundi,Seychelles,FIFA World Cup qualification,False,383.13210761679557,H
2015-10-13,Myanmar,Laos,FIFA World Cup qualification,True,168.03290762239885,H
2015-10-13,Timor-Leste,Malaysia,FIFA World Cup qualification,False,-224.1436017000117,A
2015-10-13,Ecuador,Bolivia,FIFA World Cup qualification,False,363.99173807052557,H
2015-10-13,El Salvador,Guatemala,Friendly,True,81.3172507576478,D
2015-10-13,Guinea-Bissau,Liberia,FIFA World Cup qualification,False,40.01775832511589,A
2015-10-13,Iran,Japan,Friendly,False,85.05386934635476,D
2015-10-13,Italy,Norway,UEFA Euro qualification,False,319.7545755774779,H
2015-10-13,Jordan,Tajikistan,FIFA World Cup qualification,False,340.00827879752705,H
2015-10-13,North Korea,Yemen,FIFA World Cup qualification,False,468.34506535917535,H
2015-10-13,Congo,Benin,Friendly,False,171.6935468734689,H
2015-10-17,Eswatini,Djibouti,FIFA World Cup qualification,False,453.6201667528752,H
2015-11-03,Cambodia,Brunei,Friendly,False,150.4378548026276,H
2015-11-05,United Arab Emirates,Turkmenistan,Friendly,False,408.962883580838,H
2015-11-06,DR Congo,Zambia,Friendly,True,-39.028146168097464,H
2015-11-06,Angola,Namibia,Friendly,False,168.71858551236187,H
2015-11-07,Angola,DR Congo,Friendly,False,28.18925722866129,H
2015-11-07,Hong Kong,Myanmar,Friendly,False,192.15261251410425,H
2015-11-07,Namibia,Zambia,Friendly,True,-151.62778519422864,D
2015-11-07,Vanuatu,Fiji,Friendly,False,24.611562942973706,D
2015-11-09,Palestine,Saudi Arabia,FIFA World Cup qualification,True,-143.46537009527424,D
2015-11-10,Vanuatu,Fiji,Friendly,False,23.197172502251306,H
2015-11-11,Estonia,Georgia,Friendly,False,66.7564314641761,H
2015-11-11,Jordan,Malta,Friendly,True,392.32416676958223,H
2015-11-11,Mozambique,Gabon,FIFA World Cup qualification,False,-38.58863402376164,H
2015-11-11,Sudan,Zambia,FIFA World Cup qualification,False,-82.53086270787162,A
2015-11-12,Namibia,Guinea,FIFA World Cup qualification,False,-74.14025919924916,A
2015-11-12,Norway,Hungary,UEFA Euro qualification,False,106.11965682885398,A
2015-11-12,Oman,New Zealand,Friendly,False,45.54595610398701,A
2015-11-12,Palestine,Malaysia,FIFA World Cup qualification,True,199.4557499916748,H
2015-11-12,Philippines,Yemen,FIFA World Cup qualification,False,241.8094092118679,A
2015-11-12,United Arab Emirates,Timor-Leste,FIFA World Cup qualification,False,871.4814645593628,H
2015-11-12,Tajikistan,Bangladesh,FIFA World Cup qualification,False,365.5544818595424,H
2015-11-12,Thailand,Taiwan,FIFA World Cup qualification,False,541.4888694470569,H
2015-11-12,Togo,Uganda,FIFA World Cup qualification,False,5.376247763551646,A
2015-11-12,Morocco,Equatorial Guinea,FIFA World Cup qualification,False,276.75377587592425,H
2015-11-12,Uzbekistan,North Korea,FIFA World Cup qualification,False,190.05477921959323,H
2015-11-12,Singapore,Japan,FIFA World Cup qualification,False,-378.6846971149196,A
2015-11-12,Maldives,Hong Kong,FIFA World Cup qualification,False,-42.8448431761326,A
2015-11-12,Australia,Kyrgyzstan,FIFA World Cup qualification,False,572.2210864061208,H
2015-11-12,Lebanon,Laos,FIFA World Cup qualification,False,551.871027830694,H
2015-11-12,North Macedonia,Montenegro,Friendly,False,-28.557694699990634,H
2015-11-12,Afghanistan,Cambodia,FIFA World Cup qualification,True,260.9576169594709,H
2015-11-12,Andorra,Saint Kitts and Nevis,Friendly,False,-319.3394750895616,A
2015-11-12,Bolivia,Venezuela,FIFA World Cup qualification,False,43.916142557227204,H
2015-11-12,Burundi,DR Congo,FIFA World Cup qualification,False,-47.36941555444287,A
2015-11-12,Benin,Burkina Faso,FIFA World Cup qualification,False,70.08224060068915,H
2015-11-12,China,Bhutan,FIFA World Cup qualification,False,875.5259948558667,H
2015-11-12,Ecuador,Uruguay,FIFA World Cup qualification,False,40.91927966697813,H
2015-11-12,India,Guam,FIFA World Cup qualification,False,167.14332053609678,H
2015-11-12,Iran,Turkmenistan,FIFA World Cup qualification,False,513.1166864035333,H
2015-11-12,South Korea,Myanmar,FIFA World Cup qualification,False,742.5270141670401,H
2015-11-12,Chile,Colombia,FIFA World Cup qualification,False,148.83991463345683,D
2015-11-13,Slovakia,Switzerland,Friendly,False,19.41057132373703,H
2015-11-13,Northern Ireland,Latvia,Friendly,False,225.7185814687307,H
2015-11-13,Peru,Paraguay,FIFA World Cup qualification,False,146.34843164386075,H
2015-11-13,Poland,Iceland,Friendly,False,195.88493659804976,H
2015-11-13,Qatar,Turkey,Friendly,False,-66.99730757157317,A
2015-11-13,Spain,England,Friendly,False,146.79572619562373,H
2015-11-13,United States,Saint Vincent and the Grenadines,FIFA World Cup qualification,False,573.2757108231358,H
2015-11-13,Wales,Netherlands,Friendly,False,-122.86688699284582,A
2015-11-13,Canada,Honduras,FIFA World Cup qualification,False,31.83434988668546,H
2015-11-13,Guatemala,Trinidad and Tobago,FIFA World Cup qualification,False,-48.03806170797088,A
2015-11-13,Jamaica,Panama,FIFA World Cup qualification,False,20.077221676721365,A
2015-11-13,Niger,Cameroon,FIFA World Cup qualification,False,-204.48466801535164,A
2015-11-13,Eswatini,Nigeria,FIFA World Cup qualification,False,-287.37100614525957,D
2015-11-13,Mauritania,Tunisia,FIFA World Cup qualification,False,-162.03508663224238,A
2015-11-13,Mexico,El Salvador,FIFA World Cup qualification,False,427.1884327817504,H
2015-11-13,Luxembourg,Greece,Friendly,False,-297.4760360551768,H
2015-11-13,Madagascar,Senegal,FIFA World Cup qualification,False,-292.70625927860124,D
2015-11-13,Argentina,Brazil,FIFA World Cup qualification,False,85.78089397937492,D
2015-11-13,Belgium,Italy,Friendly,False,129.7782472101344,H
2015-11-13,Bosnia and Herzegovina,Republic of Ireland,UEFA Euro qualification,False,83.34897699082603,D
2015-11-13,Comoros,Ghana,FIFA World Cup qualification,False,-544.0172499130213,D
2015-11-13,Costa Rica,Haiti,FIFA World Cup qualification,False,308.19002283872896,H
2015-11-13,Angola,South Africa,FIFA World Cup qualification,False,28.173174566739135,A
2015-11-13,France,Germany,Friendly,False,-40.9260985101414,H
2015-11-13,Kenya,Cape Verde,FIFA World Cup qualification,False,-66.36275182074178,H
2015-11-13,Kosovo,Albania,Friendly,False,-50.51588832014568,D
2015-11-13,Liberia,Ivory Coast,FIFA World Cup qualification,False,-268.01131888979717,A
2015-11-13,Libya,Rwanda,FIFA World Cup qualification,True,55.71581000560286,H
2015-11-13,Czech Republic,Serbia,Friendly,False,162.99736062275974,H
2015-11-14,Ukraine,Slovenia,UEFA Euro qualification,False,284.8335974770764,H
2015-11-14,Tanzania,Algeria,FIFA World Cup qualification,False,-262.79663295393584,D
2015-11-14,Sweden,Denmark,UEFA Euro qualification,False,111.04813693551796,H
2015-11-14,Russia,Portugal,Friendly,False,-45.36196462723274,H
2015-11-14,Ethiopia,Congo,FIFA World Cup qualification,False,-40.17497712913041,A
2015-11-14,Gabon,Mozambique,FIFA World Cup qualification,False,194.16413178562743,H
2015-11-14,Chad,Egypt,FIFA World Cup qualification,False,-278.5415857854532,H
2015-11-14,Botswana,Mali,FIFA World Cup qualification,False,-92.35551792185561,H
2015-11-14,Hong Kong,Macau,Friendly,False,543.4763432174344,H
2015-11-15,Zambia,Sudan,FIFA World Cup qualification,False,313.2039189581146,H
2015-11-15,Hungary,Norway,UEFA Euro qualification,False,145.73155223003027,H
2015-11-15,Uganda,Togo,FIFA World Cup qualification,False,235.24266623597055,H
2015-11-15,Equatorial Guinea,Morocco,FIFA World Cup qualification,False,-97.0271752510564,H
2015-11-15,DR Congo,Burundi,FIFA World Cup qualification,False,281.94935235891467,H
2015-11-15,Guinea,Namibia,FIFA World Cup qualification,True,205.7317913529787,H
2015-11-16,Albania,Georgia,Friendly,False,226.2358767954497,D
2015-11-16,Republic of Ireland,Bosnia and Herzegovina,UEFA Euro qualification,False,126.06698556270067,H
2015-11-17,North Macedonia,Lebanon,Friendly,False,90.93951623035127,A
2015-11-17,Malaysia,United Arab Emirates,FIFA World Cup qualification,False,-338.2205185032856,A
2015-11-17,Mali,Botswana,FIFA World Cup qualification,False,241.96625468998263,H
2015-11-17,Taiwan,Iraq,FIFA World Cup qualification,False,-418.3469731023217,A
2015-11-17,Nigeria,Eswatini,FIFA World Cup qualification,False,460.2139388561907,H
2015-11-17,Paraguay,Bolivia,FIFA World Cup qualification,False,195.2341642151939,H
2015-11-17,Poland,Czech Republic,Friendly,False,116.72904281763249,H
2015-11-17,Russia,Croatia,Friendly,False,93.60720698916816,A
2015-11-17,Rwanda,Libya,FIFA World Cup qualification,False,10.644283577925535,A
2015-11-17,Senegal,Madagascar,FIFA World Cup qualification,False,465.22152060255326,H
2015-11-17,Singapore,Syria,FIFA World Cup qualification,False,-137.64361703505278,A
2015-11-17,South Africa,Angola,FIFA World Cup qualification,False,236.6815244293923,H
2015-11-17,Slovenia,Ukraine,UEFA Euro qualification,False,-104.33538210909069,D
2015-11-17,Tunisia,Mauritania,FIFA World Cup qualification,False,384.62447444182135,H
2015-11-17,Turkey,Greece,Friendly,False,298.89582264120577,D
2015-11-17,Turkmenistan,Oman,FIFA World Cup qualification,False,-111.49386779046677,H
2015-11-17,Uruguay,Chile,FIFA World Cup qualification,False,9.632512935068917,H
2015-11-17,Venezuela,Ecuador,FIFA World Cup qualification,False,-164.93773105317564,A
2015-11-17,Yemen,Uzbekistan,FIFA World Cup qualification,True,-446.47179503044094,A
2015-11-17,Haiti,Jamaica,FIFA World Cup qualification,False,61.18042323203713,A
2015-11-17,Panama,Costa Rica,FIFA World Cup qualification,False,62.41288086413465,A
2015-11-17,Saint Vincent and the Grenadines,Guatemala,FIFA World Cup qualification,False,-60.27646799168201,A
2015-11-17,Luxembourg,Portugal,Friendly,False,-579.2136156812371,A
2015-11-17,Slovakia,Iceland,Friendly,False,159.37642877278176,H
2015-11-17,Laos,South Korea,FIFA World Cup qualification,False,-738.3010105698268,A
2015-11-17,Guam,Iran,FIFA World Cup qualification,False,-553.3683659168896,A
2015-11-17,North Korea,Bahrain,FIFA World Cup qualification,False,193.26871830254026,H
2015-11-17,Algeria,Tanzania,FIFA World Cup qualification,False,437.2388175212768,H
2015-11-17,Kyrgyzstan,Jordan,FIFA World Cup qualification,False,-249.38384434891395,H
2015-11-17,Azerbaijan,Moldova,Friendly,False,163.94685686863568,H
2015-11-17,Bangladesh,Australia,FIFA World Cup qualification,False,-562.2693695455339,A
2015-11-17,Bhutan,Qatar,FIFA World Cup qualification,False,-672.8660450946544,A
2015-11-17,Brazil,Peru,FIFA World Cup qualification,False,326.08153110611534,H
2015-11-17,Burkina Faso,Benin,FIFA World Cup qualification,False,97.87859683033321,H
2015-11-17,Myanmar,Kuwait,FIFA World Cup qualification,True,-336.3563632700275,H
2015-11-17,Cambodia,Japan,FIFA World Cup qualification,False,-771.0864288467544,A
2015-11-17,Cameroon,Niger,FIFA World Cup qualification,False,437.4648204141188,D
2015-11-17,Cape Verde,Kenya,FIFA World Cup qualification,False,218.8140371102536,H
2015-11-17,Austria,Switzerland,Friendly,False,111.94662868542673,A
2015-11-17,Congo,Ethiopia,FIFA World Cup qualification,False,275.5701672657094,H
2015-11-17,Denmark,Sweden,UEFA Euro qualification,False,61.318475080176086,D
2015-11-17,Timor-Leste,Saudi Arabia,FIFA World Cup qualification,False,-582.2648175684503,A
2015-11-17,Egypt,Chad,FIFA World Cup qualification,False,411.94198306616227,H
2015-11-17,England,France,Friendly,False,75.63956949280077,H
2015-11-17,Estonia,Saint Kitts and Nevis,Friendly,False,198.06702149524517,H
2015-11-17,Ghana,Comoros,FIFA World Cup qualification,False,707.3629971623263,H
2015-11-17,Honduras,Mexico,FIFA World Cup qualification,False,-212.6611129093708,A
2015-11-17,Hong Kong,China,FIFA World Cup qualification,False,-195.07877480830098,D
2015-11-17,Italy,Romania,Friendly,False,226.9282868909886,D
2015-11-17,Ivory Coast,Liberia,FIFA World Cup qualification,False,482.10164021409264,H
2015-11-17,Colombia,Argentina,FIFA World Cup qualification,False,82.17576644312953,A
2015-11-21,Burundi,Zanzibar,CECAFA Cup,True,-33.73317894475599,H
2015-11-21,Ethiopia,Rwanda,CECAFA Cup,False,50.706207760467805,A
2015-11-22,Somalia,Tanzania,CECAFA Cup,True,-377.2286138956431,A
2015-11-22,Kenya,Uganda,CECAFA Cup,True,-123.40106173441154,H
2015-11-23,South Sudan,Djibouti,CECAFA Cup,True,371.9562163103386,H
2015-11-23,Sudan,Malawi,CECAFA Cup,True,-60.60960977500713,A
2015-11-24,Rwanda,Tanzania,CECAFA Cup,True,62.980188443214956,A
2015-11-24,Zanzibar,Uganda,CECAFA Cup,True,-156.18595616740004,A
2015-11-25,South Sudan,Sudan,CECAFA Cup,True,-36.869211228467975,D
2015-11-25,Ethiopia,Somalia,CECAFA Cup,False,468.08063652901615,H
2015-11-25,Kenya,Burundi,CECAFA Cup,True,93.95757103699248,D
2015-11-25,Malawi,Djibouti,CECAFA Cup,True,503.71851645888137,H
2015-11-27,Djibouti,Sudan,CECAFA Cup,True,-419.4430918798007,A
2015-11-27,Rwanda,Somalia,CECAFA Cup,True,436.88072494721337,H
2015-11-27,South Sudan,Malawi,CECAFA Cup,True,-123.45099791519442,H
2015-11-27,Zanzibar,Kenya,CECAFA Cup,True,-105.4373772389713,H
2015-11-28,Ethiopia,Tanzania,CECAFA Cup,False,64.49768673693802,D
2015-11-28,Uganda,Burundi,CECAFA Cup,True,169.32484326004237,H
2015-11-30,Ethiopia,Tanzania,CECAFA Cup,False,58.99161392489691,D
2015-11-30,Uganda,Malawi,CECAFA Cup,True,177.33742373252994,H
2015-12-01,South Sudan,Sudan,CECAFA Cup,True,-8.139745476941698,D
2015-12-01,Rwanda,Kenya,CECAFA Cup,True,-43.98742763325777,D
2015-12-03,Ethiopia,Uganda,CECAFA Cup,False,-148.84560715264206,D
2015-12-03,Rwanda,Sudan,CECAFA Cup,True,69.92045264326157,D
2015-12-05,Ethiopia,Sudan,CECAFA Cup,False,98.80577439187368,D
2015-12-05,Uganda,Rwanda,CECAFA Cup,True,171.5683365778009,H
2015-12-08,Nicaragua,Cuba,Friendly,False,-13.552461266932823,H
